Row ID,Order ID,Order Date,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Day Of Week,Fiscal Year,Fiscal Quarter,Cost
8516,EMEA-2019-122168,8/21/2019,Akua Mansa,Ireland,Cork,EMEA,UKIR,AnyCompany 39,1009,Manufacturing,Strategic,ChatBot Plugin,OIP0W3B9EG,35.76,12,0,10.0128,Wednesday,FY2019,FQ4,25.7472
8517,EMEA-2020-132899,4/8/2020,Nikhil Jayashankar,United Kingdom,London,EMEA,UKIR,ExampleCorp 18,1068,Finance,SMB,ChatBot Plugin,J6ZF7ZFJQF,3.64,2,0,0.9828,Wednesday,FY2020,FQ3,2.6572
8518,APJ-2021-149720,6/5/2021,Shirley Rodriguez,Japan,Hyogo,APJ,JAPN,ExampleCorp 38,1082,Finance,SMB,SaaS Connector Pack,0ACWOZ3LXM,30.336,6,0.6,-17.4432,Saturday,FY2021,FQ3,47.7792
8519,AMER-2021-118003,12/5/2021,Wang Xiulan,Argentina,Mendoza,AMER,LATAM,ExampleCorp 31,1078,Finance,SMB,SaaS Connector Pack,KI4PSBXZVF,12.99,1,0,1.5588,Sunday,FY2022,FQ1,11.4312
8520,AMER-2021-118003,12/5/2021,Wang Xiulan,Argentina,Mendoza,AMER,LATAM,ExampleCorp 31,1078,Finance,SMB,FinanceHub,IYC5YJ557F,182.22,3,0,45.555,Sunday,FY2022,FQ1,136.665
8521,AMER-2021-118003,12/5/2021,Wang Xiulan,Argentina,Mendoza,AMER,LATAM,ExampleCorp 31,1078,Finance,SMB,FinanceHub,GLEW8U9F45,302.94,3,0,18.1764,Sunday,FY2022,FQ1,284.7636
8522,AMER-2020-141887,1/11/2020,María García,Mexico,Mexico City,AMER,LATAM,ExampleCorp 1,1033,Tech,Enterprise,SaaS Connector Pack,VG9WMVRLUE,54.992,14,0.2,8.9362,Saturday,FY2020,FQ2,46.0558
8523,EMEA-2020-160206,4/2/2020,Zhang Wei,Italy,Milan,EMEA,EU,AnyCompany 19,1065,Finance,Strategic,Site Analytics,LDJYZSAWET,12.99,1,0,0.2598,Thursday,FY2020,FQ3,12.7302
8524,AMER-2021-133074,9/22/2021,Jorge Souza,United States,Los Angeles,AMER,NAMER,AnyCompany 19,1065,Finance,SMB,Support,HTEVCAAEBW,55.86,7,0,27.93,Wednesday,FY2021,FQ4,27.93
8525,AMER-2021-161172,3/17/2021,Kwesi Manu,Mexico,Mexico City,AMER,LATAM,ExampleCorp 45,1090,Transportation,SMB,Site Analytics,1GNS9YPSCP,44.376,2,0.4,-7.396,Wednesday,FY2021,FQ2,51.772
8526,AMER-2021-161172,3/17/2021,Kwesi Manu,Mexico,Mexico City,AMER,LATAM,ExampleCorp 45,1090,Transportation,SMB,SaaS Connector Pack,RN0MIIN4Z1,51.264,6,0.2,7.6896,Wednesday,FY2021,FQ2,43.5744
8527,AMER-2021-161172,3/17/2021,Kwesi Manu,Mexico,Mexico City,AMER,LATAM,ExampleCorp 45,1090,Transportation,SMB,ContactMatcher,U942NE23DS,5.193,3,0.7,-3.462,Wednesday,FY2021,FQ2,8.655
8528,AMER-2021-161172,3/17/2021,Kwesi Manu,Mexico,Mexico City,AMER,LATAM,ExampleCorp 45,1090,Transportation,SMB,Data Smasher,YGCGIVZ0QU,159.984,2,0.2,43.9956,Wednesday,FY2021,FQ2,115.9884
8529,AMER-2021-161172,3/17/2021,Kwesi Manu,Mexico,Mexico City,AMER,LATAM,ExampleCorp 45,1090,Transportation,SMB,Marketing Suite - Gold,42GUUJVMHJ,54.224,2,0.2,3.389,Wednesday,FY2021,FQ2,50.835
8530,AMER-2021-137624,11/11/2021,John Stiles,United States,New York City,AMER,NAMER,ExampleCorp 32,1031,Energy,Enterprise,FinanceHub,UM47CYWO9J,241.424,2,0.2,-36.2136,Thursday,FY2022,FQ1,277.6376
8531,AMER-2020-156748,12/1/2020,Sofía Martínez,Brazil,São Paulo,AMER,LATAM,ExampleCorp 8,1055,Healthcare,SMB,Support,H9AQTFD3N4,33.36,4,0,16.68,Tuesday,FY2021,FQ1,16.68
8532,AMER-2020-156748,12/1/2020,Sofía Martínez,Brazil,São Paulo,AMER,LATAM,ExampleCorp 8,1055,Healthcare,SMB,Support,B1LFX08WVB,13.76,2,0,6.3296,Tuesday,FY2021,FQ1,7.4304
8533,AMER-2020-156748,12/1/2020,Sofía Martínez,Brazil,São Paulo,AMER,LATAM,ExampleCorp 8,1055,Healthcare,SMB,Marketing Suite - Gold,6WVTYCAJJK,496.86,7,0,24.843,Tuesday,FY2021,FQ1,472.017
8534,AMER-2020-156748,12/1/2020,Sofía Martínez,Brazil,São Paulo,AMER,LATAM,ExampleCorp 8,1055,Healthcare,SMB,FinanceHub,A1XE6WC0DH,389.97,3,0,35.0973,Tuesday,FY2021,FQ1,354.8727
8535,EMEA-2019-169677,1/13/2019,Mateo Jackson,Finland,Espoo,EMEA,NOR,ExampleCorp 37,1081,Communications,Strategic,FinanceHub,NG7O6LA4U7,9.82,2,0,4.8118,Sunday,FY2019,FQ2,5.0082
8536,AMER-2018-163146,5/16/2018,Arnav Desai,United States,Los Angeles,AMER,NAMER,AnyCompany 19,1065,Finance,SMB,Data Smasher,5HCJTGWQ1H,56.4,3,0,3.384,Wednesday,FY2018,FQ3,53.016
8537,EMEA-2019-157343,6/7/2019,Mateo Jackson,France,Paris,EMEA,EU-WEST,ExampleCorp 27,1074,Healthcare,Enterprise,ContactMatcher,NPD524CTM9,18.312,4,0.7,-12.208,Friday,FY2019,FQ3,30.52
8538,EMEA-2019-157343,6/7/2019,Mateo Jackson,France,Paris,EMEA,EU-WEST,ExampleCorp 27,1074,Healthcare,Enterprise,Support,V2H5FCF0S1,25.92,5,0.2,9.072,Friday,FY2019,FQ3,16.848
8539,EMEA-2019-157343,6/7/2019,Mateo Jackson,France,Paris,EMEA,EU-WEST,ExampleCorp 27,1074,Healthcare,Enterprise,ChatBot Plugin,DD11SH3KIR,8.016,3,0.2,1.002,Friday,FY2019,FQ3,7.014
8540,AMER-2021-147354,3/10/2021,María García,United States,New York City,AMER,NAMER,ExampleCorp 18,1068,Finance,SMB,Alchemy,KYLKMHDJ2V,479.984,2,0.2,59.998,Wednesday,FY2021,FQ2,419.986
8541,AMER-2021-147354,3/10/2021,María García,United States,New York City,AMER,NAMER,ExampleCorp 18,1068,Finance,SMB,ContactMatcher,AT4D6PYZZ9,30.84,5,0.2,9.6375,Wednesday,FY2021,FQ2,21.2025
8542,EMEA-2019-157287,12/22/2019,Nikki Wolf,France,Paris,EMEA,EU-WEST,AnyCompany 30,1024,Energy,Strategic,Marketing Suite - Gold,1C0IKV0JLS,33.568,2,0.2,1.6784,Sunday,FY2020,FQ1,31.8896
8543,EMEA-2019-157287,12/22/2019,Nikki Wolf,France,Paris,EMEA,EU-WEST,AnyCompany 30,1024,Energy,Strategic,FinanceHub,0C1O1U4N8J,422.625,7,0.3,0,Sunday,FY2020,FQ1,422.625
8544,EMEA-2018-137575,8/6/2018,Diego Ramirez,United Kingdom,London,EMEA,UKIR,AnyCompany 26,1019,Tech,SMB,Data Smasher,Y7RZ73IF35,199.98,2,0,83.9916,Monday,FY2018,FQ4,115.9884
8545,EMEA-2020-119074,3/28/2020,Nikhil Jayashankar,Finland,Espoo,EMEA,NOR,ExampleCorp 52,1099,Finance,Strategic,SaaS Connector Pack,TNUZ1B38Z7,20.24,1,0,8.7032,Saturday,FY2020,FQ2,11.5368
8546,EMEA-2020-119074,3/28/2020,Nikhil Jayashankar,Finland,Espoo,EMEA,NOR,ExampleCorp 52,1099,Finance,Strategic,SaaS Connector Pack,Z58O6X1V3P,39.92,4,0,11.1776,Saturday,FY2020,FQ2,28.7424
8547,EMEA-2020-119074,3/28/2020,Nikhil Jayashankar,Finland,Espoo,EMEA,NOR,ExampleCorp 52,1099,Finance,Strategic,ContactMatcher,24M342S9EG,32.54,2,0,15.9446,Saturday,FY2020,FQ2,16.5954
8548,AMER-2019-149566,12/5/2019,Alejandro Rosalez,United States,New York City,AMER,NAMER,ExampleCorp 50,1095,Retail,Strategic,Data Smasher,79NJP67A5U,39,3,0,17.55,Thursday,FY2020,FQ1,21.45
8549,AMER-2019-149566,12/5/2019,Alejandro Rosalez,United States,New York City,AMER,NAMER,ExampleCorp 50,1095,Retail,Strategic,FinanceHub,K4N39T3YKA,12.6,4,0,6.048,Thursday,FY2020,FQ1,6.552
8550,EMEA-2019-126186,9/11/2019,Alejandro Rosalez,Russia,St Petersburg,EMEA,EU-EAST,ExampleCorp 50,1095,Retail,Strategic,SaaS Connector Pack,A19HUCYWHD,24.64,4,0.2,4.004,Wednesday,FY2019,FQ4,20.636
8551,APJ-2019-121132,7/17/2019,Martha Rivera,Japan,Tokyo,APJ,JAPN,ExampleCorp 6,1032,Finance,Strategic,FinanceHub,NPXPFXM5OS,6.264,3,0.2,2.0358,Wednesday,FY2019,FQ4,4.2282
8552,APJ-2019-121132,7/17/2019,Martha Rivera,Japan,Tokyo,APJ,JAPN,ExampleCorp 6,1032,Finance,Strategic,Storage,4XB6F9NUT0,14.432,4,0.2,3.4276,Wednesday,FY2019,FQ4,11.0044
8553,APJ-2018-140473,5/30/2018,Carlos Salazar,Australia,Sydney,APJ,ANZ,AnyCompany 9,1007,Healthcare,Strategic,Alchemy,GTFKNL4GJH,719.976,3,0.2,134.9955,Wednesday,FY2018,FQ3,584.9805
8554,EMEA-2021-102904,11/14/2021,Richard Roe,Portugal,Porto,EMEA,EU-WEST,ExampleCorp 44,1088,Consumer Products,SMB,Data Smasher,Y7UTFW39H5,239.92,8,0,23.992,Sunday,FY2022,FQ1,215.928
8555,EMEA-2020-102092,12/10/2020,Mateo Jackson,Spain,Seville,EMEA,EU-WEST,ExampleCorp 25,1073,Consumer Products,SMB,ContactMatcher,T7GCE0J2Y9,1056.86,7,0,158.529,Thursday,FY2021,FQ1,898.331
8556,EMEA-2019-117884,3/22/2019,Jorge Souza,Germany,Hamburg,EMEA,EU-WEST,ExampleCorp 48,1094,Communications,SMB,Data Smasher,HNAHE4E019,447.944,7,0.2,89.5888,Friday,FY2019,FQ2,358.3552
8557,EMEA-2019-117884,3/22/2019,Jorge Souza,Germany,Hamburg,EMEA,EU-WEST,ExampleCorp 48,1094,Communications,SMB,Marketing Suite - Gold,PIMD6BWOYD,150.408,9,0.2,-33.8418,Friday,FY2019,FQ2,184.2498
8558,APJ-2020-132829,12/24/2020,Alejandro Rosalez,Japan,Tokyo,APJ,JAPN,ExampleCorp 5,1051,Tech,Strategic,Site Analytics,EAS3D2VF0R,453.576,3,0.2,39.6879,Thursday,FY2021,FQ1,413.8881
8559,APJ-2020-132829,12/24/2020,Alejandro Rosalez,Japan,Tokyo,APJ,JAPN,ExampleCorp 5,1051,Tech,Strategic,FinanceHub,UI8L88Z0GS,45.36,9,0.2,14.742,Thursday,FY2021,FQ1,30.618
8560,APJ-2020-132829,12/24/2020,Alejandro Rosalez,Japan,Tokyo,APJ,JAPN,ExampleCorp 5,1051,Tech,Strategic,Site Analytics,ALZZFW9WGJ,287.88,3,0.2,35.985,Thursday,FY2021,FQ1,251.895
8561,APJ-2020-132829,12/24/2020,Alejandro Rosalez,Japan,Tokyo,APJ,JAPN,ExampleCorp 5,1051,Tech,Strategic,Site Analytics,ICWHBOV5ES,131.88,3,0.2,14.8365,Thursday,FY2021,FQ1,117.0435
8562,APJ-2020-132829,12/24/2020,Alejandro Rosalez,Japan,Tokyo,APJ,JAPN,ExampleCorp 5,1051,Tech,Strategic,SaaS Connector Pack,163FNFPCND,2.328,2,0.6,-0.7566,Thursday,FY2021,FQ1,3.0846
8563,EMEA-2020-123540,4/3/2020,Martha Rivera,Italy,Milan,EMEA,EU,ExampleCorp 35,1043,Manufacturing,Strategic,FinanceHub,GTVDPVWFFV,1454.9,5,0,378.274,Friday,FY2020,FQ3,1076.626
8564,EMEA-2021-108315,5/1/2021,Li Juan,Germany,Frankfurt,EMEA,EU-WEST,ExampleCorp 37,1081,Communications,Enterprise,ContactMatcher,ZP10YGR1EX,4.842,3,0.7,-3.5508,Saturday,FY2021,FQ3,8.3928
8565,EMEA-2021-108315,5/1/2021,Li Juan,Germany,Frankfurt,EMEA,EU-WEST,ExampleCorp 37,1081,Communications,Enterprise,SaaS Connector Pack,X4MKN3KSAS,220.704,6,0.2,-8.2764,Saturday,FY2021,FQ3,228.9804
8566,APJ-2020-134110,11/18/2020,Sofía Martínez,Japan,Kyoto,APJ,JAPN,ExampleCorp 42,1087,Manufacturing,SMB,Site Analytics,8O1RO4DN2Z,67.176,3,0.2,6.7176,Wednesday,FY2021,FQ1,60.4584
8567,APJ-2020-134110,11/18/2020,Sofía Martínez,Japan,Kyoto,APJ,JAPN,ExampleCorp 42,1087,Manufacturing,SMB,Support,YXB2SSUV2T,15.232,4,0.2,5.5216,Wednesday,FY2021,FQ1,9.7104
8568,AMER-2020-136581,11/11/2020,Mateo Jackson,Mexico,Mexico City,AMER,LATAM,ExampleCorp 52,1099,Finance,SMB,Support,U6DYTW54P6,31.104,6,0.2,10.8864,Wednesday,FY2021,FQ1,20.2176
8569,EMEA-2020-162390,12/7/2020,Jorge Souza,United Kingdom,Birmingham,EMEA,UKIR,ExampleCorp 13,1063,Consumer Products,Strategic,ContactMatcher,8H6TE1GIFK,968.744,7,0.2,314.8418,Monday,FY2021,FQ1,653.9022
8570,EMEA-2020-162390,12/7/2020,Jorge Souza,United Kingdom,Birmingham,EMEA,UKIR,ExampleCorp 13,1063,Consumer Products,Strategic,ContactMatcher,FRE3862SSX,222.352,13,0.2,77.8232,Monday,FY2021,FQ1,144.5288
8571,EMEA-2020-162390,12/7/2020,Jorge Souza,United Kingdom,Birmingham,EMEA,UKIR,ExampleCorp 13,1063,Consumer Products,Strategic,Alchemy,W5180LX7U9,479.984,2,0.2,89.997,Monday,FY2021,FQ1,389.987
8572,APJ-2020-162222,4/4/2020,John Stiles,Japan,Aichi,APJ,JAPN,ExampleCorp 45,1090,Transportation,Enterprise,Support,HLKSSIBAUW,10.272,3,0.2,3.21,Saturday,FY2020,FQ3,7.062
8573,APJ-2018-121629,11/28/2018,Alejandro Rosalez,Japan,Tokyo,APJ,JAPN,AnyCompany 11,1029,Healthcare,SMB,Big Ol Database,5025TUEYHF,998.85,5,0.4,-199.77,Wednesday,FY2019,FQ1,1198.62
8574,EMEA-2019-164623,10/20/2019,Richard Roe,United Kingdom,London,EMEA,UKIR,AnyCompany 39,1009,Manufacturing,SMB,Support,TNP75TCPOL,24.56,2,0,11.5432,Sunday,FY2020,FQ1,13.0168
8575,AMER-2018-159849,9/19/2018,Mateo Jackson,United States,Los Angeles,AMER,NAMER,ExampleCorp 15,1066,Tech,Enterprise,Storage,ZXKZISKK1K,5.67,3,0,0.1134,Wednesday,FY2018,FQ4,5.5566
8576,EMEA-2021-101273,8/28/2021,Paulo Santos,Germany,Hamburg,EMEA,EU-WEST,ExampleCorp 46,1092,Healthcare,SMB,OneView,N0HUX0KNS1,14.336,4,0.2,0.896,Saturday,FY2021,FQ4,13.44
8577,EMEA-2021-106747,7/4/2021,Kwaku Mensah,Greece,Thessaloniki,EMEA,EU-EAST,ExampleCorp 8,1055,Healthcare,SMB,SaaS Connector Pack,8QDVSKFUER,102.3,1,0,26.598,Sunday,FY2021,FQ4,75.702
8578,EMEA-2021-146164,12/23/2021,María García,Luxembourg,Luxembourg,EMEA,EU-WEST,AnyCompany 4,1080,Finance,SMB,ContactMatcher,41NEB9UUVO,607.52,2,0,97.2032,Thursday,FY2022,FQ1,510.3168
8579,EMEA-2021-146164,12/23/2021,María García,Luxembourg,Luxembourg,EMEA,EU-WEST,AnyCompany 4,1080,Finance,SMB,Marketing Suite - Gold,7VENWLGDN3,31.16,2,0,7.79,Thursday,FY2022,FQ1,23.37
8580,EMEA-2020-111605,12/28/2020,Nikhil Jayashankar,Ireland,Dublin,EMEA,UKIR,AnyCompany 34,1013,Energy,SMB,FinanceHub,0AOXX9ROLE,2.61,1,0,1.2006,Monday,FY2021,FQ1,1.4094
8581,APJ-2018-130673,5/20/2018,Li Juan,Japan,Kanagawa,APJ,JAPN,ExampleCorp 52,1097,Communications,Strategic,SaaS Connector Pack,I46I1749US,10.332,3,0.6,-5.9409,Sunday,FY2018,FQ3,16.2729
8582,APJ-2018-130673,5/20/2018,Li Juan,Japan,Kanagawa,APJ,JAPN,ExampleCorp 52,1097,Communications,Strategic,Support,K1ORH13JC0,10.368,2,0.2,3.6288,Sunday,FY2018,FQ3,6.7392
8583,APJ-2018-130673,5/20/2018,Li Juan,Japan,Kanagawa,APJ,JAPN,ExampleCorp 52,1097,Communications,Strategic,Data Smasher,S57Z193PF8,20.784,2,0.2,-3.6372,Sunday,FY2018,FQ3,24.4212
8584,APJ-2018-130673,5/20/2018,Li Juan,Japan,Kanagawa,APJ,JAPN,ExampleCorp 52,1097,Communications,Strategic,Marketing Suite - Gold,GSMZ0CN22D,66.96,5,0.2,-13.392,Sunday,FY2018,FQ3,80.352
8585,AMER-2018-104808,2/5/2018,Liu Jie,United States,Virginia Beach,AMER,NAMER,ExampleCorp 17,1067,Consumer Products,Strategic,ContactMatcher,SP0CVX7RBO,17.248,2,0.2,6.0368,Monday,FY2018,FQ2,11.2112
8586,EMEA-2021-132927,12/10/2021,Mary Major,France,Paris,EMEA,EU-WEST,AnyCompany 43,1042,Finance,SMB,ContactMatcher,LLEKJQSTJV,11.088,7,0.7,-8.1312,Friday,FY2022,FQ1,19.2192
8587,AMER-2021-162012,7/12/2021,Mateo Jackson,United States,New York City,AMER,NAMER,AnyCompany 17,1012,Finance,Strategic,Data Smasher,282KQ6K2PY,1287.45,5,0,244.6155,Monday,FY2021,FQ4,1042.8345
8588,AMER-2021-162012,7/12/2021,Mateo Jackson,United States,New York City,AMER,NAMER,AnyCompany 17,1012,Finance,Strategic,OneView,JI2WEKISKB,168.1,5,0,43.706,Monday,FY2021,FQ4,124.394
8589,EMEA-2019-138492,5/15/2019,Nikki Wolf,France,Paris,EMEA,EU-WEST,AnyCompany 37,1035,Finance,Strategic,Marketing Suite - Gold,2B9B673BEU,51.968,2,0.2,-10.3936,Wednesday,FY2019,FQ3,62.3616
8590,EMEA-2021-145338,1/30/2021,Nikhil Jayashankar,France,Paris,EMEA,EU-WEST,AnyCompany 23,1017,Energy,SMB,ChatBot Plugin,8R4Y9ALJ34,4.768,2,0.2,0.4768,Saturday,FY2021,FQ2,4.2912
8591,EMEA-2021-126676,9/30/2021,María García,United Kingdom,Birmingham,EMEA,UKIR,ExampleCorp 4,1049,Healthcare,Strategic,SaaS Connector Pack - Gold,8WT2G4KPWK,7.98,3,0,3.9102,Thursday,FY2021,FQ4,4.0698
8592,EMEA-2021-101700,4/24/2021,Kwesi Manu,Russia,St Petersburg,EMEA,EU-EAST,ExampleCorp 32,1031,Energy,SMB,SaaS Connector Pack - Gold,KBRWMJMHHQ,18.688,2,0.2,7.008,Saturday,FY2021,FQ3,11.68
8593,EMEA-2021-101700,4/24/2021,Kwesi Manu,Russia,St Petersburg,EMEA,EU-EAST,ExampleCorp 32,1031,Energy,SMB,SaaS Connector Pack,W5KSKT4F99,11.664,3,0.2,3.3534,Saturday,FY2021,FQ3,8.3106
8594,EMEA-2021-159667,11/10/2021,Carlos Salazar,Germany,Berlin,EMEA,EU-WEST,AnyCompany 33,1052,Transportation,Enterprise,Data Smasher,0YZBLWS1Z8,191.976,3,0.2,38.3952,Wednesday,FY2022,FQ1,153.5808
8595,EMEA-2021-159667,11/10/2021,Carlos Salazar,Germany,Berlin,EMEA,EU-WEST,AnyCompany 33,1052,Transportation,Enterprise,Site Analytics,E7OWEUN5ND,499.168,4,0.2,31.198,Wednesday,FY2022,FQ1,467.97
8596,EMEA-2018-111934,5/5/2018,María García,Spain,Seville,EMEA,EU-WEST,ExampleCorp 46,1092,Healthcare,Strategic,ContactMatcher,E8BDZPRWWU,11.88,2,0,5.346,Saturday,FY2018,FQ3,6.534
8597,EMEA-2018-111934,5/5/2018,María García,Spain,Seville,EMEA,EU-WEST,ExampleCorp 46,1092,Healthcare,Strategic,Support,W7WVLD80Z6,35.44,1,0,16.6568,Saturday,FY2018,FQ3,18.7832
8598,AMER-2020-117387,10/28/2020,Nikhil Jayashankar,United States,Los Angeles,AMER,NAMER,ExampleCorp 21,1098,Transportation,Enterprise,ContactMatcher,IC11T4OQDR,67.136,4,0.2,25.176,Wednesday,FY2021,FQ1,41.96
8599,AMER-2018-141110,11/26/2018,Akua Mansa,United States,Philadelphia,AMER,NAMER,ExampleCorp 40,1085,Retail,Strategic,ContactMatcher,MPET7XBAD2,4.32,3,0.2,1.512,Monday,FY2019,FQ1,2.808
8600,AMER-2018-141110,11/26/2018,Akua Mansa,United States,Philadelphia,AMER,NAMER,ExampleCorp 40,1085,Retail,Strategic,Support,Y1V6IQF8S4,14.94,3,0,7.0218,Monday,FY2019,FQ1,7.9182
8601,AMER-2018-141110,11/26/2018,Akua Mansa,United States,Philadelphia,AMER,NAMER,ExampleCorp 40,1085,Retail,Strategic,OneView,8ORFAY4E0N,40.54,2,0,11.3512,Monday,FY2019,FQ1,29.1888
8602,AMER-2018-141110,11/26/2018,Akua Mansa,United States,Philadelphia,AMER,NAMER,ExampleCorp 40,1085,Retail,Strategic,ContactMatcher,J14SBIJG6U,7.312,1,0.2,2.5592,Monday,FY2019,FQ1,4.7528
8603,EMEA-2018-133949,12/31/2018,Martha Rivera,Israel,Jerusalem,EMEA,EU-EAST,ExampleCorp 22,1072,Tech,Enterprise,Site Analytics,NXCYBWTOEP,475.944,7,0.2,59.493,Monday,FY2019,FQ1,416.451
8604,APJ-2020-116365,1/3/2020,Efua Owusu,Japan,Osaka,APJ,JAPN,AnyCompany 7,1004,Tech,Strategic,Data Smasher,S9GDCAUE6U,30.08,2,0.2,-5.264,Friday,FY2020,FQ2,35.344
8605,APJ-2020-116365,1/3/2020,Efua Owusu,Japan,Osaka,APJ,JAPN,AnyCompany 7,1004,Tech,Strategic,Data Smasher,TYZI1GVB65,165.6,3,0.2,-6.21,Friday,FY2020,FQ2,171.81
8606,APJ-2020-116365,1/3/2020,Efua Owusu,Japan,Osaka,APJ,JAPN,AnyCompany 7,1004,Tech,Strategic,Site Analytics,5EAFO0CZWS,180.96,5,0.2,13.572,Friday,FY2020,FQ2,167.388
8607,APJ-2021-162936,8/19/2021,Carlos Salazar,South Korea,Daegu,APJ,APAC,ExampleCorp 4,1049,Healthcare,SMB,Data Smasher,JYK88KPODM,23.18,2,0,7.6494,Thursday,FY2021,FQ4,15.5306
8608,EMEA-2018-151946,6/4/2018,Jorge Souza,United Kingdom,London,EMEA,UKIR,AnyCompany 14,1006,Finance,SMB,SaaS Connector Pack,NLVI28F97T,56.96,2,0,21.0752,Monday,FY2018,FQ3,35.8848
8609,EMEA-2018-151946,6/4/2018,Jorge Souza,United Kingdom,London,EMEA,UKIR,AnyCompany 14,1006,Finance,SMB,OneView,UQ8EAGAHDX,15.56,4,0,4.0456,Monday,FY2018,FQ3,11.5144
8610,EMEA-2018-151946,6/4/2018,Jorge Souza,United Kingdom,London,EMEA,UKIR,AnyCompany 14,1006,Finance,SMB,Marketing Suite,B91IZ500TQ,353.568,2,0.2,-44.196,Monday,FY2018,FQ3,397.764
8611,EMEA-2018-151946,6/4/2018,Jorge Souza,United Kingdom,London,EMEA,UKIR,AnyCompany 14,1006,Finance,SMB,SaaS Connector Pack,QR3FJIW38O,13.96,2,0,6.7008,Monday,FY2018,FQ3,7.2592
8612,AMER-2021-123624,11/14/2021,Nikhil Jayashankar,United States,Denver,AMER,NAMER,AnyCompany 45,1045,Manufacturing,SMB,Data Smasher,P3CKCHTX3T,82.95,5,0,29.0325,Sunday,FY2022,FQ1,53.9175
8613,AMER-2020-146437,1/28/2020,Akua Mansa,United States,New York City,AMER,NAMER,AnyCompany 39,1009,Manufacturing,Strategic,ChatBot Plugin,NQVCZQWADD,39.68,2,0,10.3168,Tuesday,FY2020,FQ2,29.3632
8614,AMER-2020-138233,11/10/2020,Ana Carolina Silva,United States,San Diego,AMER,NAMER,ExampleCorp 41,1059,Retail,SMB,Data Smasher,3V1H2DFKA0,479.97,3,0,177.5889,Tuesday,FY2021,FQ1,302.3811
8615,AMER-2020-165918,9/11/2020,Nikhil Jayashankar,Canada,Montreal,AMER,NAMER,AnyCompany 23,1017,Energy,SMB,FinanceHub,RXZZ4MZYZ8,7.38,2,0,3.4686,Friday,FY2020,FQ4,3.9114
8616,AMER-2020-165918,9/11/2020,Nikhil Jayashankar,Canada,Montreal,AMER,NAMER,AnyCompany 23,1017,Energy,SMB,ContactMatcher,K4ET57YF29,14.256,3,0.2,4.455,Friday,FY2020,FQ4,9.801
8617,AMER-2020-165918,9/11/2020,Nikhil Jayashankar,Canada,Montreal,AMER,NAMER,AnyCompany 23,1017,Energy,SMB,Support,HZXUPQQXQU,81.98,2,0,40.1702,Friday,FY2020,FQ4,41.8098
8618,AMER-2020-165918,9/11/2020,Nikhil Jayashankar,Canada,Montreal,AMER,NAMER,AnyCompany 23,1017,Energy,SMB,ContactMatcher,KM3G8JD87L,39.624,3,0.2,13.8684,Friday,FY2020,FQ4,25.7556
8619,AMER-2021-117513,3/4/2021,John Doe,United States,New York City,AMER,NAMER,ExampleCorp 28,1075,Consumer Products,Strategic,ContactMatcher,YDF4RBG901,399.672,7,0.2,-14.9877,Thursday,FY2021,FQ2,414.6597
8620,EMEA-2021-132437,9/9/2021,Kwesi Manu,United Kingdom,London,EMEA,UKIR,ExampleCorp 23,1091,Tech,Strategic,Marketing Suite - Gold,3K8XK1IPS7,65.12,4,0,16.9312,Thursday,FY2021,FQ4,48.1888
8621,APJ-2021-119319,11/7/2021,Nikhil Jayashankar,Japan,Aichi,APJ,JAPN,ExampleCorp 11,1044,Energy,SMB,SaaS Connector Pack,ACFT1GORW7,30.56,5,0.6,-19.864,Sunday,FY2022,FQ1,50.424
8622,EMEA-2021-104318,5/14/2021,Martha Rivera,South Africa,Johannesburg,EMEA,MEA,AnyCompany 32,1026,Retail,Strategic,OneView,GJREFAEZYH,20.768,2,0.2,2.3364,Friday,FY2021,FQ3,18.4316
8623,AMER-2020-114230,11/28/2020,Mary Major,Chile,Santiago,AMER,LATAM,ExampleCorp 49,1046,Manufacturing,SMB,Marketing Suite - Gold,KDH9L4O4ZN,39.808,4,0.2,3.9808,Saturday,FY2021,FQ1,35.8272
8624,EMEA-2019-136147,11/13/2019,María García,Germany,Hamburg,EMEA,EU-WEST,AnyCompany 34,1013,Energy,SMB,ContactMatcher,ATGMZ01YXV,121.104,6,0.7,-100.92,Wednesday,FY2020,FQ1,222.024
8625,EMEA-2019-136147,11/13/2019,María García,Germany,Hamburg,EMEA,EU-WEST,AnyCompany 34,1013,Energy,SMB,Data Smasher,GULF8GF817,111.96,5,0.2,-1.3995,Wednesday,FY2020,FQ1,113.3595
8626,EMEA-2019-156118,12/8/2019,Akua Mansa,Russia,St Petersburg,EMEA,EU-EAST,AnyCompany 39,1009,Manufacturing,Strategic,Support,YINUU1AEY1,15.696,3,0.2,5.1012,Sunday,FY2020,FQ1,10.5948
8627,EMEA-2019-164084,9/7/2019,Nikhil Jayashankar,United Kingdom,London,EMEA,UKIR,AnyCompany 34,1013,Energy,Strategic,Marketing Suite - Gold,EL3WWQVNEU,70.26,3,0,18.9702,Saturday,FY2019,FQ4,51.2898
8628,EMEA-2019-164084,9/7/2019,Nikhil Jayashankar,United Kingdom,London,EMEA,UKIR,AnyCompany 34,1013,Energy,Strategic,Data Smasher,VEGGLJZ8U5,90,5,0,16.2,Saturday,FY2019,FQ4,73.8
